order_id,customer_id,restaurant_id,order_date,order_time,order_amount,delivery_time,order_status
O005367,C02563,R0237,01-02-2024,22:00,1008,66,Delivered
O005368,C01573,R0307,01-02-2024,18:00,1740,47,
O005369,C02992,R0490,March 3 2024,20:00,790,-9,Delivered
O005370,C02707,R0463,2024-01-01,18:00,1234,17,Cancelled
O005371,C00092,R0355,March 3 2024,13:00,1630,59,
O005372,C01875,R0178,01-02-2024,20:00,1619,52,Delivered
O005373,C00466,R0096,March 3 2024,18:00,870,49,Cancelled
O005374,C02514,R0398,,18:00,-34,79,
O005375,C02738,R0227,01-02-2024,18:00,737,93,
O005376,C01353,R0011,2024-01-01,18:00,826,105,
O005377,C01309,R0266,,20:00,240,32,Cancelled
O005378,C00947,R0189,March 3 2024,13:00,1,5,Cancelled
O005379,C00554,R0209,2024-01-01,22:00,851,41,
O005380,C02041,R0013,,18:00,1033,60,
O005381,C02157,R0377,March 3 2024,22:00,806,-8,
O005382,C00092,R0162,,22:00,1355,78,Cancelled
O005383,C01003,R0060,01-02-2024,22:00,727,40,delivered
O005384,C00368,R0493,2024-01-01,18:00,1102,107,Delivered
O005385,C00820,R0435,,18:00,953,48,Delivered
O005386,C00423,R0005,01-02-2024,,895,41,Delivered
O005387,C00572,R0496,March 3 2024,18:00,284,36,delivered
O005388,C02910,R0202,01-02-2024,18:00,497,94,Cancelled
O005389,C01264,R0416,March 3 2024,12:00,-92,38,
O005390,C00435,R0012,2024-01-01,13:00,35,45,
O005391,C02260,R0436,01-02-2024,12:00,1213,20,delivered
O005392,C01424,R0397,01-02-2024,,875,59,Delivered
O005393,C01634,R0341,March 3 2024,20:00,878,65,Cancelled
O005394,C02574,R0240,,12:00,1571,70,Cancelled
O005395,C01754,R0438,March 3 2024,12:00,1990,63,Cancelled
O005396,C00468,R0373,,12:00,1747,98,
O005397,C01194,R0378,March 3 2024,13:00,1688,-6,Delivered
O005398,C01843,R0225,2024-01-01,22:00,1142,-7,Delivered
O005399,C00792,R0182,,20:00,1907,119,delivered
O005400,C02923,R0297,01-02-2024,20:00,12,45,Delivered
O005401,C02258,R0304,,13:00,1959,5,
O005402,C02304,R0307,March 3 2024,,1263,13,
O005403,C01707,R0431,March 3 2024,12:00,1436,44,Cancelled
O005404,C00073,R0178,,22:00,1991,58,Cancelled
O005405,C00147,R0118,01-02-2024,18:00,1242,49,Delivered
O005406,C00317,R0352,2024-01-01,13:00,1412,9,Cancelled
O005407,C00606,R0076,01-02-2024,,1697,43,Cancelled
O005408,C00575,R0046,,22:00,1249,69,delivered
O005409,C01178,R0227,March 3 2024,,1176,59,Cancelled
O005410,C02595,R0356,01-02-2024,13:00,207,24,Cancelled
O005411,C02883,R0294,March 3 2024,13:00,1246,94,Delivered
O005412,C00312,R0240,March 3 2024,18:00,1531,10,Delivered
O005413,C02856,R0348,01-02-2024,,766,67,Cancelled
O005414,C00765,R0141,,22:00,1983,11,delivered
O005415,C02182,R0204,01-02-2024,,1540,78,
O005416,C02996,R0150,2024-01-01,,610,56,
O005417,C00436,R0492,March 3 2024,12:00,1214,104,
O005418,C00358,R0130,March 3 2024,,1528,48,delivered
O005419,C02978,R0349,,22:00,1412,91,Cancelled
O005420,C02931,R0333,March 3 2024,22:00,1179,26,
O005421,C02300,R0483,March 3 2024,12:00,767,57,Cancelled
O005422,C00135,R0269,March 3 2024,18:00,1282,74,Cancelled
O005423,C00523,R0313,01-02-2024,22:00,1972,13,Cancelled
O005424,C00804,R0418,March 3 2024,,883,113,
O005425,C02708,R0403,01-02-2024,,924,115,delivered
O005426,C02367,R0137,,12:00,17,38,delivered
O005427,C00080,R0116,2024-01-01,13:00,1118,64,delivered
O005428,C01477,R0351,March 3 2024,13:00,943,99,delivered
O005429,C02462,R0161,2024-01-01,12:00,475,-5,Cancelled
O005430,C02041,R0155,01-02-2024,13:00,302,29,
O005431,C00368,R0173,,22:00,152,70,delivered
O005432,C01007,R0130,,12:00,1529,98,delivered
O005433,C00993,R0079,01-02-2024,,568,40,delivered
O005434,C00596,R0467,2024-01-01,22:00,627,-9,Delivered
O005435,C01897,R0057,March 3 2024,20:00,1357,39,Cancelled
O005436,C02749,R0351,01-02-2024,18:00,1045,72,delivered
O005437,C01045,R0057,01-02-2024,,1440,34,Cancelled
O005438,C02597,R0400,01-02-2024,,878,22,Cancelled
O005439,C02294,R0363,01-02-2024,18:00,468,117,Cancelled
O005440,C02331,R0335,01-02-2024,18:00,442,87,Delivered
O005441,C02662,R0134,,12:00,418,24,Delivered
O005442,C02979,R0014,01-02-2024,20:00,1959,74,delivered
O005443,C02854,R0283,,18:00,-91,77,Cancelled
O005444,C02280,R0294,2024-01-01,22:00,56,90,Delivered
O005445,C02364,R0147,March 3 2024,,40,49,
O005446,C02886,R0421,,18:00,36,18,
O005447,C01824,R0127,March 3 2024,20:00,590,7,Cancelled
O005448,C02012,R0491,March 3 2024,22:00,1523,37,
O005449,C02000,R0260,March 3 2024,22:00,1323,0,delivered
O005450,C00411,R0314,,12:00,1365,5,
O005451,C02293,R0218,,12:00,575,30,
O005452,C00387,R0393,,13:00,1436,32,
O005453,C02737,R0233,2024-01-01,20:00,1279,80,Cancelled
O005454,C01749,R0369,,22:00,832,20,Delivered
O005455,C02406,R0168,2024-01-01,20:00,967,17,
O005456,C01022,R0143,,18:00,110,40,
O005457,C02662,R0489,,,407,16,Cancelled
O005458,C02846,R0485,March 3 2024,18:00,131,-2,delivered
O005459,C02070,R0260,01-02-2024,,703,110,delivered
O005460,C00019,R0218,March 3 2024,13:00,1093,113,Delivered
O005461,C00276,R0308,,22:00,133,49,Cancelled
O005462,C00659,R0146,01-02-2024,,1623,46,Delivered
O005463,C02946,R0489,01-02-2024,22:00,286,103,
O005464,C00552,R0437,2024-01-01,,1046,57,Delivered
O005465,C00679,R0443,01-02-2024,13:00,31,40,Delivered
O005466,C00603,R0099,2024-01-01,18:00,731,47,
O005467,C00365,R0182,March 3 2024,22:00,631,37,Delivered
O005468,C01974,R0169,2024-01-01,,302,48,Delivered
O005469,C00795,R0233,,20:00,1399,65,
O005470,C01359,R0444,01-02-2024,22:00,1517,36,
O005471,C02700,R0093,,,-87,100,
O005472,C01775,R0117,01-02-2024,,169,101,Delivered
O005473,C00590,R0472,01-02-2024,18:00,977,61,
O005474,C00199,R0004,March 3 2024,22:00,1054,110,Cancelled
O005475,C02065,R0085,2024-01-01,22:00,1696,84,Delivered
O005476,C00218,R0167,March 3 2024,12:00,1440,-9,
O005477,C00741,R0007,2024-01-01,,1883,68,Delivered
O005478,C00650,R0381,March 3 2024,22:00,1862,29,Cancelled
O005479,C02195,R0407,March 3 2024,,326,37,
O005480,C00670,R0232,01-02-2024,13:00,1486,46,
O005481,C01438,R0251,March 3 2024,13:00,1960,1,delivered
O005482,C00665,R0085,March 3 2024,20:00,1252,57,Cancelled
O005483,C00856,R0319,2024-01-01,22:00,-33,63,Cancelled
O005484,C02378,R0193,March 3 2024,20:00,290,18,delivered
O005485,C00895,R0123,01-02-2024,18:00,1015,81,Cancelled
O005486,C01894,R0425,March 3 2024,,1907,18,
O005487,C01187,R0089,,18:00,1349,72,delivered
O005488,C01843,R0095,,12:00,672,104,Delivered
O005489,C02149,R0375,2024-01-01,12:00,1866,96,
O005490,C00327,R0300,2024-01-01,22:00,1315,87,Cancelled
O005491,C02375,R0358,,22:00,-13,35,delivered
O005492,C02058,R0045,March 3 2024,20:00,1715,9,Delivered
O005493,C02401,R0253,March 3 2024,20:00,1576,48,delivered
O005494,C00183,R0453,2024-01-01,22:00,524,109,
O005495,C00455,R0373,01-02-2024,22:00,1834,25,
O005496,C01670,R0479,March 3 2024,12:00,1172,-10,delivered
O005497,C00006,R0051,,12:00,1012,79,delivered
O005498,C01357,R0065,01-02-2024,12:00,898,33,Cancelled
O005499,C00211,R0054,01-02-2024,22:00,354,49,
O005500,C00051,R0440,March 3 2024,20:00,834,74,Delivered
O005501,C01469,R0222,01-02-2024,13:00,108,71,delivered
O005502,C01010,R0466,2024-01-01,13:00,1236,50,Delivered
O005503,C00377,R0072,01-02-2024,20:00,1427,38,delivered
O005504,C02688,R0376,2024-01-01,20:00,546,33,
O005505,C02818,R0474,March 3 2024,20:00,1143,20,delivered
O005506,C01075,R0168,01-02-2024,12:00,1621,61,Cancelled
O005507,C00154,R0186,,18:00,1926,78,Delivered
O005508,C00582,R0143,,22:00,1912,35,delivered
O005509,C00788,R0019,2024-01-01,12:00,1086,93,
O005510,C00791,R0010,2024-01-01,13:00,1050,54,delivered
O005511,C02182,R0472,March 3 2024,22:00,16,105,Delivered
O005512,C02268,R0272,01-02-2024,20:00,1329,17,
O005513,C00163,R0171,2024-01-01,,548,71,delivered
O005514,C00971,R0415,2024-01-01,13:00,255,63,Cancelled
O005515,C00648,R0364,March 3 2024,20:00,922,-2,Cancelled
O005516,C02617,R0016,01-02-2024,,1073,118,Cancelled
O005517,C01526,R0080,01-02-2024,20:00,1091,49,
O005518,C00946,R0284,2024-01-01,20:00,1418,86,delivered
O005519,C00689,R0190,01-02-2024,22:00,-32,39,
O005520,C02163,R0148,01-02-2024,13:00,1644,19,Cancelled
O005521,C01523,R0163,01-02-2024,13:00,166,86,
O005522,C01496,R0443,,20:00,714,70,delivered
O005523,C02048,R0265,01-02-2024,12:00,1780,-2,Cancelled
O005524,C01173,R0360,,18:00,1448,11,
O005525,C00123,R0138,01-02-2024,,281,56,Delivered
O005526,C00804,R0301,01-02-2024,12:00,1535,-2,Cancelled
O005527,C02887,R0466,01-02-2024,22:00,273,36,Delivered
O005528,C01093,R0365,2024-01-01,,584,29,Cancelled
O005529,C02874,R0493,2024-01-01,18:00,405,25,delivered
O005530,C00063,R0399,,12:00,1374,87,
O005531,C00733,R0493,01-02-2024,,653,-9,Delivered
O005532,C02638,R0030,,13:00,1854,72,Delivered
O005533,C01658,R0304,01-02-2024,12:00,1851,53,
O005534,C00948,R0480,March 3 2024,20:00,1345,108,delivered
O005535,C02265,R0168,,22:00,1749,100,Delivered
O005536,C00479,R0091,2024-01-01,12:00,1139,81,
O005537,C01138,R0091,March 3 2024,,631,67,Delivered
O005538,C01997,R0211,2024-01-01,12:00,-80,-5,delivered
O005539,C01404,R0330,March 3 2024,,204,35,Delivered
O005540,C00977,R0300,March 3 2024,18:00,503,9,Delivered
O005541,C00237,R0174,March 3 2024,20:00,909,102,delivered
O005542,C02524,R0134,,18:00,344,5,Delivered
O005543,C01955,R0373,,22:00,1091,37,
O005544,C00598,R0024,2024-01-01,22:00,981,102,delivered
O005545,C01703,R0201,,,1608,-7,Delivered
O005546,C02177,R0219,2024-01-01,20:00,656,87,delivered
O005547,C02558,R0007,01-02-2024,18:00,223,98,Cancelled
O005548,C00165,R0006,2024-01-01,20:00,1189,18,
O005549,C02325,R0118,2024-01-01,18:00,985,31,Delivered
O005550,C02305,R0161,,,1507,117,
O005551,C00666,R0085,2024-01-01,,999,39,Delivered
O005552,C00570,R0366,,,284,78,Cancelled
O005553,C00141,R0248,2024-01-01,13:00,-92,115,Cancelled
O005554,C00686,R0166,01-02-2024,20:00,46,-8,
O005555,C00687,R0428,,22:00,1826,12,
O005556,C02764,R0145,,18:00,-21,96,delivered
O005557,C02039,R0031,01-02-2024,13:00,703,-6,Delivered
O005558,C01075,R0421,,22:00,1659,14,Delivered
O005559,C01527,R0395,2024-01-01,18:00,877,24,
O005560,C01283,R0220,March 3 2024,13:00,706,54,delivered
O005561,C02226,R0133,,22:00,1478,28,Cancelled
O005562,C00922,R0064,March 3 2024,22:00,1856,112,Delivered
O005563,C02591,R0076,2024-01-01,13:00,1485,100,Cancelled
O005564,C01342,R0131,01-02-2024,22:00,194,7,delivered
O005565,C01690,R0312,,18:00,1053,14,Delivered
O005566,C01930,R0319,March 3 2024,18:00,1816,89,delivered
O005567,C00364,R0361,01-02-2024,22:00,1687,118,delivered
O005568,C01079,R0038,01-02-2024,12:00,1088,84,Delivered
O005569,C01068,R0054,,,512,11,Cancelled
O005570,C02641,R0130,March 3 2024,13:00,1710,9,Cancelled
O005571,C02031,R0218,,12:00,-32,110,delivered
O005572,C02590,R0002,2024-01-01,18:00,455,113,
O005573,C02370,R0246,01-02-2024,22:00,1585,53,delivered
O005574,C02696,R0140,March 3 2024,20:00,399,51,Cancelled
O005575,C02062,R0296,,20:00,729,109,delivered
O005576,C01381,R0258,01-02-2024,,401,33,delivered
O005577,C01507,R0105,,12:00,873,22,Delivered
O005578,C00618,R0381,March 3 2024,12:00,629,76,delivered
O005579,C00359,R0336,2024-01-01,12:00,800,89,
O005580,C01342,R0478,2024-01-01,18:00,559,2,
O005581,C01983,R0185,2024-01-01,,660,39,
O005582,C01615,R0303,,,231,119,
O005583,C00194,R0494,01-02-2024,18:00,858,7,delivered
O005584,C00363,R0244,2024-01-01,,1658,55,
O005585,C01120,R0164,2024-01-01,22:00,1644,88,
O005586,C01064,R0132,2024-01-01,18:00,212,22,Delivered
O005587,C02816,R0203,2024-01-01,22:00,1755,85,Cancelled
O005588,C02445,R0408,March 3 2024,22:00,254,73,Delivered
O005589,C00107,R0210,March 3 2024,12:00,1425,11,
O005590,C00527,R0347,01-02-2024,20:00,513,114,Cancelled
O005591,C01953,R0101,March 3 2024,12:00,-2,33,Delivered
O005592,C00784,R0446,March 3 2024,18:00,694,64,delivered
O005593,C02573,R0386,March 3 2024,13:00,103,103,Cancelled
O005594,C01783,R0271,,18:00,1673,17,Delivered
O005595,C01750,R0459,March 3 2024,20:00,508,-2,Delivered
O005596,C01067,R0475,,18:00,1040,96,
O005597,C02674,R0049,,20:00,-35,11,Cancelled
O005598,C01866,R0368,March 3 2024,13:00,678,74,
O005599,C02398,R0239,,13:00,800,14,Cancelled
O005600,C01465,R0215,2024-01-01,,727,70,
O005601,C01006,R0291,01-02-2024,22:00,1309,68,Cancelled
O005602,C02590,R0372,March 3 2024,18:00,1000,-4,Cancelled
O005603,C01635,R0350,March 3 2024,22:00,638,48,Delivered
O005604,C01270,R0431,01-02-2024,12:00,1795,22,
O005605,C00094,R0280,March 3 2024,12:00,557,89,Cancelled
O005606,C02044,R0467,March 3 2024,12:00,1009,93,Cancelled
O005607,C02947,R0316,01-02-2024,,1992,49,Cancelled
O005608,C00089,R0477,,12:00,1563,70,delivered
O005609,C01954,R0077,2024-01-01,12:00,46,111,Cancelled
O005610,C02551,R0304,,18:00,944,47,delivered
O005611,C02815,R0151,2024-01-01,22:00,435,33,Cancelled
O005612,C02042,R0396,01-02-2024,22:00,1399,110,Cancelled
O005613,C02262,R0497,,20:00,971,37,Delivered
O005614,C01446,R0496,,12:00,318,114,Delivered
O005615,C00526,R0297,2024-01-01,13:00,1033,46,Delivered
O005616,C02240,R0157,2024-01-01,20:00,897,2,Delivered
O005617,C01831,R0198,2024-01-01,20:00,1000,66,
O005618,C02742,R0435,2024-01-01,18:00,821,1,Cancelled
O005619,C02690,R0384,March 3 2024,20:00,591,97,delivered
O005620,C00555,R0407,01-02-2024,13:00,1008,105,Cancelled
O005621,C02435,R0287,2024-01-01,22:00,711,17,Cancelled
O005622,C00681,R0493,,20:00,1574,105,Cancelled
O005623,C02824,R0405,,18:00,141,31,Delivered
O005624,C01498,R0024,,12:00,987,69,Cancelled
O005625,C01632,R0456,2024-01-01,13:00,1163,27,Cancelled
O005626,C00203,R0492,01-02-2024,12:00,1581,70,
O005627,C00447,R0009,March 3 2024,,1996,98,
O005628,C02948,R0406,2024-01-01,20:00,1376,103,delivered
O005629,C01116,R0132,2024-01-01,22:00,816,97,
O005630,C00778,R0077,March 3 2024,18:00,297,73,Delivered
O005631,C02226,R0226,01-02-2024,13:00,670,37,
O005632,C01687,R0131,2024-01-01,22:00,570,3,delivered
O005633,C00829,R0485,,13:00,1652,43,delivered
O005634,C00559,R0376,,18:00,1226,107,
O005635,C02023,R0412,2024-01-01,18:00,327,98,Cancelled
O005636,C00103,R0090,01-02-2024,20:00,-20,31,delivered
O005637,C01297,R0498,,13:00,608,84,
O005638,C01558,R0117,,,1881,92,
O005639,C00116,R0110,March 3 2024,,1288,39,
O005640,C00859,R0377,01-02-2024,20:00,102,114,delivered
O005641,C02512,R0354,2024-01-01,13:00,498,75,Cancelled
O005642,C00104,R0271,March 3 2024,13:00,-95,29,Delivered
O005643,C02307,R0392,March 3 2024,12:00,990,108,
O005644,C01332,R0432,March 3 2024,20:00,1620,100,Cancelled
O005645,C00929,R0227,01-02-2024,13:00,46,19,Delivered
O005646,C02858,R0472,01-02-2024,13:00,485,106,
O005647,C02690,R0244,01-02-2024,18:00,879,14,delivered
O005648,C00807,R0308,2024-01-01,12:00,635,18,Delivered
O005649,C00560,R0055,01-02-2024,,594,56,Cancelled
O005650,C02075,R0037,March 3 2024,,1019,36,Delivered
O005651,C02556,R0388,,18:00,1856,94,Cancelled
O005652,C00527,R0055,2024-01-01,20:00,753,98,Cancelled
O005653,C02823,R0012,2024-01-01,,147,39,Cancelled
O005654,C00953,R0403,2024-01-01,20:00,1448,79,
O005655,C00298,R0463,March 3 2024,13:00,341,2,Delivered
O005656,C00777,R0185,01-02-2024,22:00,1309,28,delivered
O005657,C00361,R0478,March 3 2024,18:00,1524,6,
O005658,C00504,R0237,,20:00,885,88,delivered
O005659,C01977,R0293,01-02-2024,13:00,897,69,delivered
O005660,C02636,R0204,,13:00,1585,48,Delivered
O005661,C02078,R0211,2024-01-01,18:00,1170,85,
O005662,C01463,R0226,2024-01-01,,1832,111,Delivered
O005663,C02174,R0007,March 3 2024,13:00,1320,19,
O005664,C00596,R0220,01-02-2024,12:00,700,112,
O005665,C01590,R0311,2024-01-01,,22,40,Delivered
O005666,C01390,R0028,March 3 2024,22:00,1955,69,
O005667,C01876,R0477,,18:00,585,63,Delivered
O005668,C00263,R0293,March 3 2024,18:00,1561,112,Cancelled
O005669,C02984,R0212,01-02-2024,18:00,1820,100,Cancelled
O005670,C02920,R0189,01-02-2024,13:00,235,101,delivered
O005671,C01864,R0075,01-02-2024,13:00,760,9,Delivered
O005672,C00002,R0242,2024-01-01,18:00,1819,18,delivered
O005673,C01934,R0114,March 3 2024,18:00,1997,-1,
O005674,C00394,R0167,,12:00,1087,-2,Cancelled
O005675,C00306,R0106,01-02-2024,20:00,1071,97,Delivered
O005676,C01170,R0151,March 3 2024,,454,52,delivered
O005677,C00530,R0436,2024-01-01,,405,22,
O005678,C00528,R0366,,12:00,1716,69,
O005679,C00965,R0084,,18:00,1777,21,Delivered
O005680,C00671,R0212,,13:00,88,-7,
O005681,C02400,R0267,2024-01-01,13:00,1340,67,delivered
O005682,C02858,R0322,01-02-2024,18:00,1120,115,Delivered
O005683,C02257,R0269,2024-01-01,20:00,1559,108,delivered
O005684,C00958,R0461,,22:00,1479,11,Delivered
O005685,C02253,R0425,March 3 2024,22:00,1961,15,delivered
O005686,C02673,R0177,,12:00,866,38,
O005687,C01714,R0271,March 3 2024,,1487,97,Cancelled
O005688,C00721,R0312,2024-01-01,20:00,1615,41,
O005689,C00636,R0182,2024-01-01,22:00,1860,53,
O005690,C01039,R0159,2024-01-01,20:00,1914,40,delivered
O005691,C02906,R0189,March 3 2024,13:00,511,23,delivered
O005692,C02524,R0186,2024-01-01,13:00,183,97,Cancelled
O005693,C02346,R0471,01-02-2024,20:00,1527,105,Cancelled
O005694,C00557,R0444,,18:00,1511,17,delivered
O005695,C01118,R0309,01-02-2024,22:00,616,8,
O005696,C02155,R0470,March 3 2024,22:00,433,87,Delivered
O005697,C00128,R0246,2024-01-01,13:00,581,61,Cancelled
O005698,C01994,R0317,,,1795,95,
O005699,C02507,R0464,2024-01-01,12:00,1503,60,Delivered
O005700,C00038,R0384,2024-01-01,22:00,60,16,
O005701,C01633,R0042,,13:00,73,40,Cancelled
O005702,C00198,R0285,,13:00,1422,73,delivered
O005703,C02405,R0468,01-02-2024,20:00,1259,43,delivered
O005704,C02055,R0476,01-02-2024,20:00,1973,112,Cancelled
O005705,C00519,R0411,01-02-2024,,1689,6,delivered
O005706,C02242,R0300,01-02-2024,20:00,1718,61,Delivered
O005707,C02364,R0477,01-02-2024,12:00,1958,103,
O005708,C01025,R0389,March 3 2024,22:00,1333,84,delivered
O005709,C01086,R0436,March 3 2024,12:00,422,118,delivered
O005710,C02391,R0369,2024-01-01,12:00,1593,94,delivered
O005711,C02649,R0362,2024-01-01,20:00,-13,3,Cancelled
O005712,C01042,R0486,01-02-2024,,1055,53,Cancelled
O005713,C00620,R0437,2024-01-01,13:00,497,118,delivered
O005714,C01395,R0436,March 3 2024,18:00,1946,58,Cancelled
O005715,C02870,R0294,March 3 2024,13:00,1545,21,
O005716,C01595,R0428,2024-01-01,13:00,1757,-10,Delivered
O005717,C01723,R0181,01-02-2024,13:00,1614,63,
O005718,C00235,R0371,March 3 2024,13:00,700,94,
O005719,C00447,R0386,,12:00,1519,103,Delivered
O005720,C00610,R0365,,20:00,102,40,Delivered
O005721,C00008,R0182,2024-01-01,20:00,1164,70,
O005722,C00462,R0340,01-02-2024,13:00,1137,-9,Delivered
O005723,C01000,R0491,2024-01-01,18:00,1454,-1,
O005724,C01335,R0495,01-02-2024,22:00,-48,92,delivered
O005725,C00134,R0461,01-02-2024,13:00,571,55,Cancelled
O005726,C02433,R0218,,13:00,-92,-3,Delivered
O005727,C00056,R0163,March 3 2024,18:00,590,57,delivered
O005728,C00993,R0046,March 3 2024,12:00,-18,39,Delivered
O005729,C01384,R0456,2024-01-01,13:00,948,84,Cancelled
O005730,C01995,R0092,2024-01-01,18:00,124,25,Cancelled
O005731,C01112,R0105,01-02-2024,12:00,1351,84,Cancelled
O005732,C02186,R0207,March 3 2024,12:00,1117,67,Delivered
O005733,C01524,R0439,01-02-2024,,1041,111,
O005734,C02583,R0498,,,1847,78,Delivered
O005735,C00144,R0328,,,1920,32,Delivered
O005736,C02917,R0139,01-02-2024,13:00,1075,52,delivered
O005737,C02704,R0029,01-02-2024,12:00,979,70,delivered
O005738,C02104,R0251,01-02-2024,13:00,1182,102,
O005739,C00620,R0453,01-02-2024,13:00,434,1,Cancelled
O005740,C01887,R0191,01-02-2024,20:00,470,73,Cancelled
O005741,C01030,R0047,,22:00,477,87,Delivered
O005742,C02590,R0367,,22:00,1726,45,Cancelled
O005743,C02495,R0251,,20:00,1739,38,
O005744,C02021,R0263,2024-01-01,13:00,230,16,Cancelled
O005745,C01409,R0373,,18:00,1467,71,delivered
O005746,C02922,R0064,March 3 2024,12:00,882,25,Cancelled
O005747,C00639,R0338,March 3 2024,20:00,1427,107,Delivered
O005748,C01657,R0320,01-02-2024,,-13,68,delivered
O005749,C02659,R0348,,20:00,473,30,
O005750,C00837,R0268,01-02-2024,20:00,1950,17,Delivered
O005751,C01586,R0012,01-02-2024,20:00,1697,90,Delivered
O005752,C00780,R0292,March 3 2024,22:00,423,11,delivered
O005753,C00837,R0029,March 3 2024,13:00,1488,36,Delivered
O005754,C02558,R0139,01-02-2024,20:00,1071,6,Cancelled
O005755,C02860,R0437,March 3 2024,20:00,-17,118,Cancelled
O005756,C02612,R0454,01-02-2024,20:00,1321,78,delivered
O005757,C00265,R0085,01-02-2024,18:00,751,1,Cancelled
O005758,C01217,R0074,01-02-2024,18:00,1283,9,Delivered
O005759,C01398,R0251,2024-01-01,12:00,1018,-6,delivered
O005760,C02058,R0224,March 3 2024,13:00,1079,4,delivered
O005761,C00302,R0047,March 3 2024,20:00,171,14,
O005762,C01978,R0417,,12:00,1660,97,Delivered
O005763,C00805,R0081,March 3 2024,,1759,44,Delivered
O005764,C01076,R0451,,12:00,805,52,
O005765,C01776,R0121,01-02-2024,,637,36,
O005766,C00099,R0043,2024-01-01,,698,105,Delivered
O005767,C02641,R0146,01-02-2024,13:00,1103,53,
O005768,C01414,R0074,01-02-2024,18:00,1146,11,delivered
O005769,C01978,R0053,01-02-2024,13:00,860,95,delivered
O005770,C00357,R0233,,12:00,-35,66,Delivered
O005771,C01664,R0295,2024-01-01,,426,63,delivered
O005772,C02976,R0363,01-02-2024,13:00,348,69,Delivered
O005773,C00011,R0200,,18:00,-35,116,
O005774,C00081,R0162,01-02-2024,12:00,1273,119,Cancelled
O005775,C02054,R0037,2024-01-01,13:00,1751,115,delivered
O005776,C02421,R0425,01-02-2024,20:00,19,103,delivered
O005777,C02529,R0097,01-02-2024,20:00,288,104,
O005778,C00222,R0049,March 3 2024,13:00,186,50,delivered
O005779,C01941,R0384,,13:00,1690,-6,Delivered
O005780,C01947,R0010,2024-01-01,,317,17,delivered
O005781,C00515,R0040,,,250,70,
O005782,C00221,R0402,March 3 2024,18:00,1261,4,Delivered
O005783,C02397,R0153,01-02-2024,12:00,1452,109,delivered
O005784,C00228,R0106,2024-01-01,13:00,864,27,delivered
O005785,C02338,R0041,2024-01-01,12:00,1808,3,delivered
O005786,C00293,R0164,,20:00,-53,21,delivered
O005787,C02858,R0258,01-02-2024,12:00,1651,33,Cancelled
O005788,C00956,R0211,March 3 2024,22:00,889,81,Cancelled
