delivery_id,order_id,delivery_partner,distance,delivery_status
D006125,O006125,Kiran,-3,Delivered
D006126,O006126,,10,delivered
D006127,O006127,Kiran,16,Cancelled
D006128,O006128,Amit,8,
D006129,O006129,Amit,7,delivered
D006130,O006130,,7,Delivered
D006131,O006131,Ravi,-3,Delivered
D006132,O006132,John,16,Cancelled
D006133,O006133,Amit,11,
D006134,O006134,Ravi,3,delivered
D006135,O006135,John,16,Cancelled
D006136,O006136,,0,
D006137,O006137,Ravi,14,delivered
D006138,O006138,Kiran,8,
D006139,O006139,,15,
D006140,O006140,Amit,14,delivered
D006141,O006141,,16,Delivered
D006142,O006142,,17,Delivered
D006143,O006143,John,11,
D006144,O006144,Amit,8,
D006145,O006145,John,-3,Cancelled
D006146,O006146,,-4,Delivered
D006147,O006147,Ravi,-1,Delivered
D006148,O006148,Kiran,18,
D006149,O006149,Kiran,-1,Cancelled
D006150,O006150,John,3,Cancelled
D006151,O006151,Ravi,11,Cancelled
D006152,O006152,Kiran,5,delivered
D006153,O006153,Ravi,0,delivered
D006154,O006154,John,-3,delivered
D006155,O006155,Amit,9,Cancelled
D006156,O006156,Ravi,12,Delivered
D006157,O006157,Ravi,-2,delivered
D006158,O006158,Amit,13,
D006159,O006159,,19,
D006160,O006160,,8,
D006161,O006161,,19,Delivered
D006162,O006162,John,2,delivered
D006163,O006163,,17,Delivered
D006164,O006164,John,13,delivered
D006165,O006165,Amit,8,
D006166,O006166,Ravi,-3,
D006167,O006167,Kiran,7,Delivered
D006168,O006168,Kiran,17,delivered
D006169,O006169,John,-2,
D006170,O006170,John,18,delivered
D006171,O006171,Ravi,-5,delivered
D006172,O006172,Amit,11,Cancelled
D006173,O006173,Ravi,1,delivered
D006174,O006174,John,3,Delivered
D006175,O006175,Ravi,12,
D006176,O006176,John,15,Delivered
D006177,O006177,Kiran,-4,delivered
D006178,O006178,Ravi,6,Delivered
D006179,O006179,Amit,19,
D006180,O006180,Kiran,19,delivered
D006181,O006181,Amit,-5,Delivered
D006182,O006182,Amit,5,delivered
D006183,O006183,John,10,delivered
D006184,O006184,Amit,17,Delivered
D006185,O006185,,9,delivered
D006186,O006186,Amit,10,Delivered
D006187,O006187,Ravi,8,
D006188,O006188,John,-5,delivered
D006189,O006189,John,1,Delivered
D006190,O006190,,2,
D006191,O006191,John,10,Cancelled
D006192,O006192,John,-5,delivered
D006193,O006193,Kiran,13,
D006194,O006194,Kiran,-1,delivered
D006195,O006195,Kiran,17,delivered
D006196,O006196,,15,Cancelled
D006197,O006197,John,9,
D006198,O006198,John,-3,delivered
D006199,O006199,John,18,
D006200,O006200,Amit,16,Cancelled
D006201,O006201,John,-5,
D006202,O006202,John,1,Cancelled
D006203,O006203,Ravi,3,
D006204,O006204,Ravi,-5,Cancelled
D006205,O006205,John,17,
D006206,O006206,Amit,-4,Delivered
D006207,O006207,Amit,11,Delivered
D006208,O006208,,11,delivered
D006209,O006209,,-3,Cancelled
D006210,O006210,John,11,delivered
D006211,O006211,Kiran,4,Delivered
D006212,O006212,Amit,-4,delivered
D006213,O006213,Kiran,1,
D006214,O006214,,18,Cancelled
D006215,O006215,Amit,-3,Cancelled
D006216,O006216,Kiran,17,
D006217,O006217,John,6,Cancelled
D006218,O006218,Kiran,1,Cancelled
D006219,O006219,,4,delivered
D006220,O006220,Amit,-2,Cancelled
D006221,O006221,Amit,-5,Delivered
D006222,O006222,Amit,8,
D006223,O006223,John,-2,Cancelled
D006224,O006224,Amit,6,Delivered
D006225,O006225,Kiran,-5,
D006226,O006226,Ravi,8,delivered
D006227,O006227,Ravi,-2,delivered
D006228,O006228,John,15,delivered
D006229,O006229,Kiran,19,delivered
D006230,O006230,John,1,Delivered
D006231,O006231,Ravi,19,Delivered
D006232,O006232,Amit,3,Cancelled
D006233,O006233,Ravi,8,Cancelled
D006234,O006234,Ravi,18,delivered
D006235,O006235,Ravi,12,
D006236,O006236,John,-1,
D006237,O006237,,14,delivered
D006238,O006238,John,11,Delivered
D006239,O006239,,0,Delivered
D006240,O006240,John,-1,delivered
D006241,O006241,Ravi,4,delivered
D006242,O006242,Amit,17,Delivered
D006243,O006243,Kiran,11,Delivered
D006244,O006244,,15,Delivered
D006245,O006245,John,13,delivered
D006246,O006246,Amit,-2,Delivered
D006247,O006247,Kiran,8,
D006248,O006248,Amit,14,Delivered
D006249,O006249,,8,Cancelled
D006250,O006250,,16,Delivered
D006251,O006251,Kiran,-2,Cancelled
D006252,O006252,Kiran,17,
D006253,O006253,,-3,Cancelled
D006254,O006254,,18,delivered
D006255,O006255,Ravi,-4,delivered
D006256,O006256,Kiran,12,delivered
D006257,O006257,Kiran,11,
D006258,O006258,,10,delivered
D006259,O006259,John,8,Delivered
D006260,O006260,Ravi,10,
D006261,O006261,John,10,
D006262,O006262,,0,Delivered
D006263,O006263,Ravi,0,Delivered
D006264,O006264,Ravi,0,Cancelled
D006265,O006265,,8,delivered
D006266,O006266,Amit,-5,Delivered
D006267,O006267,Amit,14,
D006268,O006268,Kiran,-5,
D006269,O006269,,12,Delivered
D006270,O006270,,2,delivered
D006271,O006271,John,2,Cancelled
D006272,O006272,,11,Cancelled
D006273,O006273,Amit,-5,delivered
D006274,O006274,,8,delivered
D006275,O006275,John,5,
D006276,O006276,Kiran,6,Delivered
D006277,O006277,Ravi,7,Cancelled
D006278,O006278,Kiran,7,delivered
D006279,O006279,John,-3,
D006280,O006280,,17,Cancelled
D006281,O006281,Amit,16,
D006282,O006282,,-3,
D006283,O006283,Ravi,18,Cancelled
D006284,O006284,Amit,8,
D006285,O006285,Kiran,2,Delivered
D006286,O006286,John,7,
D006287,O006287,Kiran,16,Delivered
D006288,O006288,Ravi,-5,delivered
D006289,O006289,Ravi,6,Cancelled
D006290,O006290,,18,
D006291,O006291,,-1,Delivered
D006292,O006292,,19,
D006293,O006293,Ravi,3,
D006294,O006294,Amit,-4,Delivered
D006295,O006295,Kiran,8,
D006296,O006296,Kiran,16,Cancelled
D006297,O006297,John,-2,Cancelled
D006298,O006298,John,17,Cancelled
D006299,O006299,Amit,16,Cancelled
D006300,O006300,,17,Delivered
D006301,O006301,,15,
D006302,O006302,Amit,3,Delivered
D006303,O006303,Kiran,11,
D006304,O006304,,6,delivered
D006305,O006305,Kiran,1,
D006306,O006306,Ravi,19,
D006307,O006307,John,2,Cancelled
D006308,O006308,,-5,
D006309,O006309,John,10,delivered
D006310,O006310,Amit,2,Delivered
D006311,O006311,Ravi,7,Cancelled
D006312,O006312,,13,delivered
D006313,O006313,,7,delivered
D006314,O006314,Kiran,4,delivered
D006315,O006315,John,6,Delivered
D006316,O006316,Ravi,16,Delivered
D006317,O006317,Kiran,19,delivered
D006318,O006318,Ravi,1,Delivered
D006319,O006319,Ravi,7,
D006320,O006320,Amit,15,
D006321,O006321,Amit,2,Delivered
D006322,O006322,Kiran,18,delivered
D006323,O006323,Kiran,0,delivered
D006324,O006324,Kiran,16,Cancelled
D006325,O006325,Ravi,3,delivered
D006326,O006326,,14,Cancelled
D006327,O006327,Amit,7,Cancelled
D006328,O006328,,13,delivered
D006329,O006329,John,18,Delivered
D006330,O006330,Amit,3,Cancelled
D006331,O006331,John,14,Cancelled
D006332,O006332,John,12,Cancelled
D006333,O006333,Kiran,16,Delivered
D006334,O006334,Ravi,19,Delivered
D006335,O006335,,12,Cancelled
D006336,O006336,John,19,Delivered
D006337,O006337,Kiran,15,Cancelled
D006338,O006338,Ravi,14,Cancelled
D006339,O006339,Amit,5,
D006340,O006340,John,2,Delivered
D006341,O006341,Kiran,-4,
D006342,O006342,Kiran,17,
D006343,O006343,Kiran,17,delivered
D006344,O006344,Amit,11,Cancelled
D006345,O006345,Ravi,4,Cancelled
D006346,O006346,,9,Cancelled
D006347,O006347,,18,Cancelled
D006348,O006348,John,-5,
D006349,O006349,Ravi,19,
D006350,O006350,John,-4,
D006351,O006351,,1,
D006352,O006352,Amit,-1,Cancelled
D006353,O006353,Ravi,7,Delivered
D006354,O006354,Ravi,-1,Delivered
D006355,O006355,John,15,Cancelled
D006356,O006356,John,19,Delivered
D006357,O006357,Amit,5,delivered
D006358,O006358,Ravi,4,delivered
D006359,O006359,,6,Delivered
D006360,O006360,,-4,Delivered
D006361,O006361,Kiran,19,
D006362,O006362,,6,Cancelled
D006363,O006363,Kiran,1,Cancelled
D006364,O006364,Kiran,13,delivered
D006365,O006365,John,13,Delivered
D006366,O006366,,-4,Delivered
D006367,O006367,Kiran,7,delivered
D006368,O006368,,-1,delivered
D006369,O006369,,10,
D006370,O006370,,13,
D006371,O006371,Amit,-4,Delivered
D006372,O006372,Kiran,6,delivered
D006373,O006373,,14,Delivered
D006374,O006374,John,19,delivered
D006375,O006375,Amit,-5,delivered
D006376,O006376,Kiran,3,delivered
D006377,O006377,Ravi,17,Cancelled
D006378,O006378,Kiran,-4,Cancelled
D006379,O006379,Amit,-4,Cancelled
D006380,O006380,John,15,
D006381,O006381,Amit,13,
D006382,O006382,,8,delivered
D006383,O006383,Amit,11,Cancelled
D006384,O006384,Ravi,18,delivered
D006385,O006385,Ravi,-1,Cancelled
D006386,O006386,,15,
D006387,O006387,,16,
D006388,O006388,Ravi,2,Delivered
D006389,O006389,John,14,delivered
D006390,O006390,Amit,7,
D006391,O006391,Ravi,13,Cancelled
D006392,O006392,,17,
D006393,O006393,,-5,Cancelled
D006394,O006394,John,12,delivered
D006395,O006395,Kiran,-3,delivered
D006396,O006396,,8,delivered
D006397,O006397,John,-1,
D006398,O006398,Ravi,4,
D006399,O006399,Kiran,-2,delivered
D006400,O006400,Ravi,6,
D006401,O006401,John,13,delivered
D006402,O006402,Ravi,-2,delivered
D006403,O006403,Amit,5,delivered
D006404,O006404,John,1,Delivered
D006405,O006405,Kiran,17,Cancelled
D006406,O006406,,-1,Delivered
D006407,O006407,Ravi,15,delivered
D006408,O006408,John,17,
D006409,O006409,Ravi,-2,
D006410,O006410,John,9,Delivered
D006411,O006411,John,11,delivered
D006412,O006412,Kiran,14,Cancelled
D006413,O006413,Ravi,19,Cancelled
D006414,O006414,Ravi,10,
D006415,O006415,John,10,Cancelled
D006416,O006416,Amit,4,Delivered
D006417,O006417,,10,
D006418,O006418,,8,Cancelled
D006419,O006419,Amit,9,delivered
D006420,O006420,Kiran,4,Cancelled
D006421,O006421,Amit,-4,Delivered
D006422,O006422,Amit,-5,Cancelled
D006423,O006423,Kiran,3,Cancelled
D006424,O006424,John,16,Delivered
D006425,O006425,Ravi,-4,Delivered
D006426,O006426,,1,Delivered
D006427,O006427,,14,delivered
D006428,O006428,,3,Cancelled
D006429,O006429,Amit,7,delivered
D006430,O006430,John,6,delivered
D006431,O006431,John,0,Delivered
D006432,O006432,Amit,1,
D006433,O006433,Kiran,13,delivered
D006434,O006434,Kiran,9,Cancelled
D006435,O006435,John,0,Delivered
D006436,O006436,Amit,11,delivered
D006437,O006437,,-1,Cancelled
D006438,O006438,Ravi,4,Cancelled
D006439,O006439,John,9,Cancelled
D006440,O006440,,-1,delivered
D006441,O006441,John,12,Delivered
D006442,O006442,Ravi,0,Delivered
D006443,O006443,Kiran,5,
D006444,O006444,John,-3,Cancelled
D006445,O006445,Amit,-2,Delivered
D006446,O006446,Kiran,-3,
D006447,O006447,Kiran,-5,
D006448,O006448,,11,Delivered
D006449,O006449,Amit,15,Delivered
D006450,O006450,John,8,Delivered
D006451,O006451,John,16,delivered
D006452,O006452,Amit,-1,Delivered
D006453,O006453,Kiran,8,Delivered
D006454,O006454,John,-2,delivered
D006455,O006455,John,0,Delivered
D006456,O006456,John,3,Delivered
D006457,O006457,Ravi,14,Delivered
D006458,O006458,Amit,8,Cancelled
D006459,O006459,Ravi,19,delivered
D006460,O006460,Ravi,4,Delivered
D006461,O006461,,17,delivered
D006462,O006462,John,7,
D006463,O006463,Ravi,8,
D006464,O006464,Amit,14,delivered
D006465,O006465,,-2,Delivered
D006466,O006466,,13,delivered
D006467,O006467,Kiran,1,Cancelled
D006468,O006468,Kiran,14,
D006469,O006469,,4,delivered
D006470,O006470,Amit,14,Delivered
D006471,O006471,Ravi,5,Delivered
D006472,O006472,Kiran,1,
D006473,O006473,Ravi,17,Cancelled
D006474,O006474,Amit,6,
D006475,O006475,Ravi,12,Delivered
D006476,O006476,,2,Cancelled
D006477,O006477,Kiran,17,delivered
D006478,O006478,Amit,10,
D006479,O006479,,9,delivered
D006480,O006480,Amit,-5,delivered
D006481,O006481,Kiran,9,Delivered
D006482,O006482,Ravi,4,Delivered
D006483,O006483,Amit,3,Cancelled
D006484,O006484,Kiran,18,delivered
D006485,O006485,,9,Cancelled
D006486,O006486,Kiran,11,Cancelled
D006487,O006487,Ravi,10,
D006488,O006488,Kiran,15,
D006489,O006489,,16,Delivered
D006490,O006490,,18,delivered
D006491,O006491,Amit,4,Cancelled
D006492,O006492,,17,delivered
D006493,O006493,John,10,Delivered
D006494,O006494,,-1,delivered
D006495,O006495,Ravi,-5,Cancelled
D006496,O006496,,-2,Cancelled
D006497,O006497,Amit,19,delivered
D006498,O006498,,2,delivered
D006499,O006499,Kiran,-4,delivered
D006500,O006500,Kiran,-4,Cancelled
D006501,O006501,Kiran,2,Cancelled
D006502,O006502,John,6,
D006503,O006503,Amit,7,Cancelled
D006504,O006504,Kiran,13,delivered
D006505,O006505,Kiran,-1,Cancelled
D006506,O006506,Kiran,19,delivered
D006507,O006507,Amit,12,Cancelled
D006508,O006508,Kiran,18,Cancelled
D006509,O006509,John,12,delivered
D006510,O006510,Kiran,-3,Delivered
D006511,O006511,Ravi,1,
D006512,O006512,John,17,Cancelled
D006513,O006513,Ravi,-1,Delivered
D006514,O006514,Kiran,-5,Cancelled
D006515,O006515,Kiran,12,Cancelled
D006516,O006516,Amit,1,Cancelled
D006517,O006517,Ravi,18,delivered
D006518,O006518,Ravi,16,Cancelled
D006519,O006519,,-3,Delivered
D006520,O006520,,13,Cancelled
D006521,O006521,,3,Cancelled
D006522,O006522,,-3,Cancelled
D006523,O006523,Ravi,16,delivered
D006524,O006524,Amit,-3,delivered
D006525,O006525,,7,Delivered
D006526,O006526,Ravi,7,delivered
D006527,O006527,Amit,13,Cancelled
D006528,O006528,Amit,19,delivered
D006529,O006529,,18,
D006530,O006530,Ravi,1,delivered
D006531,O006531,John,-3,Cancelled
D006532,O006532,Ravi,5,Cancelled
D006533,O006533,Amit,15,
D006534,O006534,Kiran,-5,delivered
D006535,O006535,,-4,Cancelled
D006536,O006536,Amit,3,delivered
D006537,O006537,John,-3,delivered
D006538,O006538,John,-1,Cancelled
D006539,O006539,John,-2,Delivered
D006540,O006540,John,2,delivered
D006541,O006541,Ravi,11,
D006542,O006542,Amit,16,Delivered
D006543,O006543,John,0,Delivered
D006544,O006544,Amit,18,delivered
D006545,O006545,Amit,11,
D006546,O006546,Kiran,14,delivered
D006547,O006547,Ravi,11,Cancelled
D006548,O006548,Kiran,8,Cancelled
D006549,O006549,,19,Delivered
D006550,O006550,,0,
D006551,O006551,,17,
D006552,O006552,Kiran,11,Delivered
D006553,O006553,Amit,-2,delivered
D006554,O006554,,17,delivered
D006555,O006555,,14,Cancelled
D006556,O006556,Kiran,8,delivered
D006557,O006557,Amit,15,delivered
D006558,O006558,,11,
D006559,O006559,Ravi,8,Delivered
D006560,O006560,,-3,delivered
D006561,O006561,Kiran,2,Delivered
D006562,O006562,Kiran,7,
D006563,O006563,Ravi,8,Delivered
D006564,O006564,Amit,6,Cancelled
D006565,O006565,Ravi,19,Cancelled
D006566,O006566,,2,Delivered
D006567,O006567,Kiran,5,delivered
D006568,O006568,Amit,14,delivered
D006569,O006569,,6,delivered
D006570,O006570,Ravi,-5,
D006571,O006571,,14,Delivered
D006572,O006572,Ravi,16,Cancelled
D006573,O006573,John,-4,delivered
D006574,O006574,John,17,Delivered
D006575,O006575,Kiran,13,
D006576,O006576,Amit,18,Cancelled
D006577,O006577,Kiran,-2,
D006578,O006578,,19,delivered
D006579,O006579,John,6,Delivered
D006580,O006580,Kiran,-5,Delivered
D006581,O006581,Ravi,4,
D006582,O006582,Amit,-5,Cancelled
D006583,O006583,John,-1,Cancelled
D006584,O006584,Amit,19,
D006585,O006585,Amit,16,delivered
D006586,O006586,John,5,Cancelled
D006587,O006587,Ravi,-4,Delivered
D006588,O006588,Ravi,3,
D006589,O006589,Ravi,6,delivered
D006590,O006590,Amit,1,Delivered
D006591,O006591,Ravi,10,Delivered
D006592,O006592,,15,Delivered
D006593,O006593,,1,Delivered
D006594,O006594,Ravi,3,delivered
D006595,O006595,Ravi,18,Delivered
D006596,O006596,John,2,
D006597,O006597,John,3,
D006598,O006598,Kiran,13,
D006599,O006599,Amit,11,Cancelled
D006600,O006600,Amit,6,
D006601,O006601,John,6,
D006602,O006602,,-2,Delivered
D006603,O006603,Kiran,3,Delivered
D006604,O006604,John,4,delivered
D006605,O006605,Kiran,11,delivered
D006606,O006606,Amit,4,
D006607,O006607,Amit,6,
D006608,O006608,Amit,11,delivered
D006609,O006609,,0,Cancelled
D006610,O006610,John,-2,
D006611,O006611,Kiran,10,
D006612,O006612,John,11,Delivered
D006613,O006613,Amit,10,Delivered
D006614,O006614,Amit,-2,
D006615,O006615,John,0,Cancelled
D006616,O006616,Ravi,2,Cancelled
D006617,O006617,Ravi,3,delivered
D006618,O006618,John,0,Cancelled
D006619,O006619,Amit,8,Cancelled
D006620,O006620,Kiran,7,delivered
D006621,O006621,Ravi,12,Cancelled
D006622,O006622,John,16,delivered
D006623,O006623,,11,Delivered
D006624,O006624,John,11,delivered
D006625,O006625,Amit,11,
D006626,O006626,John,16,Cancelled
D006627,O006627,Ravi,9,Cancelled
D006628,O006628,Ravi,9,delivered
D006629,O006629,John,5,
D006630,O006630,Kiran,1,Cancelled
D006631,O006631,John,11,Delivered
D006632,O006632,Kiran,6,delivered
D006633,O006633,Ravi,13,
D006634,O006634,,13,delivered
D006635,O006635,Kiran,1,Cancelled
D006636,O006636,John,14,Cancelled
D006637,O006637,Amit,3,Cancelled
D006638,O006638,Amit,19,delivered
D006639,O006639,John,-2,
D006640,O006640,Ravi,13,delivered
D006641,O006641,Ravi,7,Cancelled
D006642,O006642,Ravi,16,delivered
D006643,O006643,John,9,Delivered
D006644,O006644,Amit,3,
D006645,O006645,,4,Cancelled
D006646,O006646,Amit,2,delivered
D006647,O006647,Ravi,1,Delivered
D006648,O006648,John,1,Cancelled
D006649,O006649,John,15,delivered
D006650,O006650,,3,Cancelled
D006651,O006651,Amit,12,
D006652,O006652,Ravi,7,Cancelled
D006653,O006653,,10,Cancelled
D006654,O006654,Ravi,15,
D006655,O006655,Amit,-1,delivered
D006656,O006656,,-1,Delivered
D006657,O006657,Ravi,2,Delivered
D006658,O006658,Kiran,9,
D006659,O006659,John,7,Cancelled
D006660,O006660,Amit,-5,delivered
D006661,O006661,John,6,delivered
D006662,O006662,Ravi,9,
D006663,O006663,,-2,delivered
D006664,O006664,Ravi,11,Delivered
D006665,O006665,Kiran,15,delivered
D006666,O006666,Kiran,17,Cancelled
D006667,O006667,Amit,-4,delivered
D006668,O006668,John,12,
D006669,O006669,Ravi,6,
D006670,O006670,Kiran,17,Delivered
D006671,O006671,,-4,Delivered
D006672,O006672,Ravi,6,Delivered
D006673,O006673,Amit,12,Delivered
D006674,O006674,,10,delivered
D006675,O006675,John,16,delivered
D006676,O006676,Amit,-1,
D006677,O006677,John,11,
D006678,O006678,John,5,Delivered
D006679,O006679,Kiran,1,delivered
D006680,O006680,John,12,Cancelled
D006681,O006681,,-4,Delivered
D006682,O006682,,-3,Delivered
D006683,O006683,,3,delivered
D006684,O006684,Ravi,-5,Cancelled
D006685,O006685,Kiran,18,Delivered
D006686,O006686,Kiran,12,Cancelled
D006687,O006687,,9,
D006688,O006688,Ravi,5,
D006689,O006689,John,19,Delivered
D006690,O006690,John,-1,delivered
D006691,O006691,John,3,Delivered
D006692,O006692,Kiran,8,delivered
D006693,O006693,John,6,Cancelled
D006694,O006694,Ravi,4,delivered
D006695,O006695,Ravi,3,delivered
D006696,O006696,John,15,Delivered
D006697,O006697,Kiran,-4,Delivered
D006698,O006698,Amit,3,
D006699,O006699,,9,Cancelled
D006700,O006700,John,18,
D006701,O006701,John,13,Cancelled
D006702,O006702,,10,
D006703,O006703,Amit,-5,Cancelled
D006704,O006704,John,15,delivered
D006705,O006705,John,12,delivered
D006706,O006706,Amit,19,
D006707,O006707,,-1,
D006708,O006708,Ravi,1,
D006709,O006709,John,-5,Delivered
D006710,O006710,John,11,Cancelled
D006711,O006711,Kiran,9,
D006712,O006712,Amit,2,Delivered
D006713,O006713,John,8,
D006714,O006714,Kiran,2,Delivered
D006715,O006715,Ravi,10,
D006716,O006716,Amit,6,delivered
D006717,O006717,Ravi,18,Delivered
D006718,O006718,Kiran,1,delivered
D006719,O006719,,-1,Delivered
D006720,O006720,Amit,-5,Cancelled
D006721,O006721,,18,Cancelled
D006722,O006722,Kiran,5,Delivered
D006723,O006723,Amit,17,
D006724,O006724,John,6,Delivered
D006725,O006725,Kiran,8,Cancelled
D006726,O006726,Kiran,6,Cancelled
D006727,O006727,Ravi,6,delivered
D006728,O006728,,-3,Cancelled
D006729,O006729,Amit,1,
D006730,O006730,Amit,15,delivered
D006731,O006731,John,4,Cancelled
D006732,O006732,Amit,4,Delivered
D006733,O006733,John,-2,Delivered
D006734,O006734,Amit,11,Cancelled
D006735,O006735,Ravi,4,
D006736,O006736,Kiran,-4,Delivered
D006737,O006737,Amit,12,delivered
D006738,O006738,Kiran,-4,
D006739,O006739,,3,delivered
D006740,O006740,Kiran,16,delivered
D006741,O006741,,7,Cancelled
D006742,O006742,Amit,-1,delivered
D006743,O006743,Ravi,14,Delivered
D006744,O006744,Ravi,3,
D006745,O006745,Kiran,9,delivered
D006746,O006746,Ravi,19,Cancelled
D006747,O006747,,17,delivered
D006748,O006748,Ravi,15,Delivered
D006749,O006749,Ravi,16,
D006750,O006750,Ravi,13,Delivered
D006751,O006751,John,12,Cancelled
D006752,O006752,John,4,delivered
D006753,O006753,Kiran,4,Delivered
D006754,O006754,Amit,-2,Cancelled
D006755,O006755,Amit,-3,Cancelled
D006756,O006756,,14,Cancelled
D006757,O006757,,5,Cancelled
D006758,O006758,Kiran,11,
D006759,O006759,John,-5,Cancelled
D006760,O006760,Ravi,16,Cancelled
D006761,O006761,John,5,Delivered
D006762,O006762,John,-2,delivered
D006763,O006763,Kiran,10,Cancelled
D006764,O006764,John,-4,delivered
D006765,O006765,Amit,-3,
D006766,O006766,John,18,Cancelled
D006767,O006767,Amit,0,Delivered
D006768,O006768,,12,Delivered
D006769,O006769,,17,delivered
D006770,O006770,Kiran,12,
D006771,O006771,Ravi,-5,
D006772,O006772,John,-1,Cancelled
D006773,O006773,Ravi,6,delivered
D006774,O006774,Amit,19,Cancelled
D006775,O006775,Ravi,-1,
D006776,O006776,John,-5,Cancelled
D006777,O006777,Ravi,12,Cancelled
D006778,O006778,Ravi,14,Cancelled
D006779,O006779,Ravi,-1,Cancelled
D006780,O006780,Kiran,12,Cancelled
D006781,O006781,Ravi,-3,Delivered
D006782,O006782,John,16,Delivered
D006783,O006783,John,16,Cancelled
D006784,O006784,Ravi,-5,
D006785,O006785,Kiran,4,delivered
D006786,O006786,Amit,18,delivered
D006787,O006787,Ravi,16,
D006788,O006788,Kiran,13,Delivered
D006789,O006789,,12,delivered
D006790,O006790,John,9,
D006791,O006791,,19,Cancelled
D006792,O006792,John,5,
D006793,O006793,Amit,18,Cancelled
